Season,TeamA,TeamB,Win,A_PPG,A_FG%,A_FG3%,A_FT%,A_OR_per_game,A_DR_per_game,A_Ast_per_game,A_TO_per_game,A_Stl_per_game,A_Blk_per_game,A_PF_per_game,A_Road_Wins,A_ConfAbbrev,A_TeamName,A_TotalD1Seasons,A_Seed,A_CoachName,B_PPG,B_FG%,B_FG3%,B_FT%,B_OR_per_game,B_DR_per_game,B_Ast_per_game,B_TO_per_game,B_Stl_per_game,B_Blk_per_game,B_PF_per_game,B_Road_Wins,B_ConfAbbrev,B_TeamName,B_TotalD1Seasons,B_Seed,B_CoachName
2023,1338,1301,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1343,1301,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1344,1301,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1345,1301,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1361,1301,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1364,1301,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1369,1301,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1388,1301,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1394,1301,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1395,1301,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1397,1301,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1400,1301,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1401,1301,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1411,1301,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1417,1301,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1418,1301,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1421,1301,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1425,1301,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1429,1301,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1433,1301,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1436,1301,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1438,1301,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1452,1301,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1462,1301,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts
2023,1321,1305,,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1331,1305,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1336,1305,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1338,1305,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1343,1305,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1344,1305,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1345,1305,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1361,1305,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1364,1305,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1369,1305,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1388,1305,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1394,1305,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1395,1305,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1397,1305,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1400,1305,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1401,1305,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1411,1305,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1417,1305,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1418,1305,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1421,1305,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1425,1305,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1429,1305,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1433,1305,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1436,1305,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1438,1305,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1452,1305,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1462,1305,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford
2023,1331,1321,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1336,1321,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1338,1321,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1343,1321,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1344,1321,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1345,1321,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1361,1321,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1364,1321,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1369,1321,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1388,1321,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1394,1321,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1395,1321,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1397,1321,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1400,1321,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1401,1321,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1411,1321,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1417,1321,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1418,1321,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1421,1321,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1425,1321,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1429,1321,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1433,1321,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1436,1321,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1438,1321,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1452,1321,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1462,1321,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins
2023,1336,1331,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1338,1331,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1343,1331,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1344,1331,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1345,1331,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1361,1331,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1364,1331,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1369,1331,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1388,1331,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1394,1331,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1395,1331,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1397,1331,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1400,1331,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1401,1331,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1411,1331,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1417,1331,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1418,1331,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1421,1331,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1425,1331,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1429,1331,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1433,1331,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1436,1331,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1438,1331,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1452,1331,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1462,1331,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills
2023,1338,1336,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1343,1336,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1344,1336,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1345,1336,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1361,1336,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1364,1336,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1369,1336,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1388,1336,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1394,1336,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1395,1336,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1397,1336,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1400,1336,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1401,1336,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1411,1336,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1417,1336,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1418,1336,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1421,1336,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1425,1336,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1429,1336,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1433,1336,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1436,1336,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1438,1336,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1452,1336,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1462,1336,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry
2023,1343,1338,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1344,1338,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1345,1338,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1361,1338,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1364,1338,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
2023,1369,1338,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel
